Timestamp,X1,X2,X3,X4,X5,X6,X7,X8,Anomaly_Tag
1440,0.8674,1.5991,9.3331,3.2726,1.2599,3.4798,42.265,15.082,1
1441,0.86769,1.6173,9.8414,3.3766,1.2238,3.6644,49.638999999999996,15.716,1
1445,0.87126,1.7668,11.591,3.7539,0.78382,4.9425,61.042,14.232000000000001,1
1448,0.8652,1.85,12.755,4.126,0.59315,5.5269,58.827,16.772000000000002,1
1450,0.8654,1.903,13.522,4.4052,0.57055,5.0857,53.229,18.027,1
1453,0.86824,2.0148,15.024000000000001,4.9903,0.5987100000000001,5.0546,63.248000000000005,23.5,1
1455,0.8690899999999999,2.0641,15.962,5.3077,0.5399,4.8192,62.8,23.325,1
1458,0.8691200000000001,2.1043,16.925,5.6629,0.43463,3.4025,58.555,20.541,1
1464,0.87187,2.1068,17.769000000000002,5.8143,0.5584399999999999,0.94909,24.25,5.7286,1
1465,0.86997,2.105,17.909000000000002,5.8302,0.54277,0.87226,22.160999999999998,4.7941,1
1467,0.8690899999999999,2.1028,18.153,5.8303,0.48031999999999997,0.86165,23.963,4.3475,1
1469,0.86819,2.1026,18.412,5.8362,0.40948,0.82904,22.432,3.7460000000000004,1
1470,0.8676799999999999,2.1019,18.528,5.8385,0.43138999999999994,0.87521,22.156999999999996,3.3713,1
1471,0.8669100000000001,2.1017,18.651,5.8391,0.43815,0.88818,21.892,3.0076,1
1472,0.86216,2.0967,18.714000000000002,5.8394,0.43841,0.87202,20.462,2.8724,1
1474,0.8502700000000001,2.0818,18.84,5.8496,0.44133999999999995,0.9016799999999999,18.381,2.8598,1
1475,0.8487899999999999,2.0826,18.930999999999997,5.8497,0.45643,0.9743700000000001,17.75,2.7969999999999997,1
1477,0.85255,2.0897,19.146,5.8553,0.56601,1.1281,17.456,2.7596,1
1478,0.8523700000000001,2.0899,19.182000000000002,5.8495,0.56889,1.1124,16.953,2.6832,1
1479,0.8531200000000001,2.0915,19.230999999999998,5.8506,0.5713,1.1304,17.104,2.6695,1
1480,0.85267,2.0919,19.299,5.8518,0.57568,1.1302,17.123,2.6698,1
1481,0.8538600000000001,2.094,19.373,5.8544,0.5797,1.095,16.679000000000002,2.7061,1
1482,0.8529700000000001,2.0938,19.41,5.855,0.53082,0.9996200000000001,14.323,2.5694,1
1483,0.8487399999999999,2.0903,19.445,5.853,0.48346000000000006,0.91948,13.477,2.496,1
1484,0.84631,2.0868,19.502,5.8536,0.47846000000000005,0.8998,13.548,2.5896,1
1488,0.84611,2.085,19.639,5.8561,0.49667,0.8306600000000001,11.939,2.5085,1
1490,0.84901,2.0878,19.73,5.8637,0.57335,0.9485899999999999,12.287,2.6913,1
1491,0.8467100000000001,2.0858,19.826,5.8621,0.57986,0.99559,13.636,2.7573,1
1494,0.84204,2.0831,20.051,5.8679,0.57589,1.0577,15.573,2.8552,1
1497,0.84221,2.0794,20.221,5.8622,0.5219,0.9481200000000001,15.117,2.8082,1
1499,0.8383200000000001,2.0713,20.395,5.8676,0.52058,0.9425,15.095,2.7709,1
1505,0.8431299999999999,2.0707,20.479,5.8727,0.66418,1.0667,8.7218,2.6094,1
1509,0.8295299999999999,2.0573,20.565,5.8958,0.5145,0.9496399999999999,9.441,2.9678,1
1512,0.83409,2.0649,20.565,5.8954,0.65046,1.1021,7.5526,2.7086,1
1514,0.8300700000000001,2.0635,20.578000000000003,5.9073,0.68242,1.1128,7.0758,2.65,1
1515,0.8321700000000001,2.066,20.586,5.9117,0.74275,1.1583,7.2636,2.6312,1
1516,0.83291,2.0668,20.578000000000003,5.9125,0.7119,1.1151,7.4203,2.5949,1
1519,0.823,2.0594,20.581,5.9222,0.5754600000000001,0.9366399999999999,7.1425,2.5056,1
1525,0.88894,2.1417,20.538,5.9256,2.0017,2.6925,5.9391,2.5645,1
1527,0.88261,2.1395,20.535,5.9296,1.9706,2.6903,6.8182,2.4922,1
1528,0.8778,2.1411,20.587,5.9316,1.5663,2.3122,8.8627,2.4111,1
1529,0.8771899999999999,2.1421,20.576,5.9355,1.0088,1.6739,9.3643,2.4353,1
1939,0.84315,1.6758,10.17,2.4708,0.81889,1.5927,14.889000000000001,4.1265,1
1942,0.86021,1.7125,10.429,2.5540000000000003,1.0434,2.0606,14.634,4.6368,1
1943,0.86474,1.7225,10.485,2.5734,1.1064,2.1972,14.557,4.6929,1
1944,0.88405,1.7479,10.525,2.5911,1.4689,2.675,13.968,4.7373,1
1947,0.8992600000000001,1.777,10.719000000000001,2.6414,1.2999,2.4589,12.925,4.1971,1
1952,0.91669,1.8257,11.18,2.8127,0.89854,2.1133,16.324,5.8676,1
1953,0.92211,1.835,11.264000000000001,2.8466,0.9356399999999999,2.1243,16.683,6.2274,1
1957,0.93053,1.8771,11.825999999999999,2.9473,0.99419,2.2183,20.846999999999998,5.5974,1
1960,0.9233899999999999,1.8743,12.104000000000001,3.0599,0.7470899999999999,1.9048,21.329,6.0097,1
1961,0.92496,1.8771,12.184000000000001,3.0736,0.74635,1.8825,21.43,5.7976,1
1964,0.9194100000000001,1.88,12.573,3.1557,0.6036699999999999,1.3792,18.69,5.4369,1
1967,0.9172299999999999,1.8884,12.927,3.2398,0.60214,1.4177,20.566,5.3873,1
1968,0.91751,1.8908,13.014000000000001,3.2732,0.60509,1.3746,20.346,5.4702,1
1970,0.92343,1.9016,13.134,3.3197,0.79675,1.4929,18.022000000000002,5.3292,1
1973,0.9242299999999999,1.9246,13.401,3.4293,0.85569,1.7345,16.379,5.6371,1
1978,0.8701700000000001,1.8881,14.379000000000001,3.6527,0.54213,1.5075,26.87,7.1009,1
1980,0.8668100000000001,1.8893,14.708,3.7409,0.48891999999999997,1.2203,29.041999999999998,7.4072,1
1981,0.867,1.8952,14.932,3.7822,0.48673,1.2188,30.303,7.3934,1
1982,0.8660899999999999,1.8972,15.091,3.8102,0.48103999999999997,1.2312,29.581999999999997,7.1791,1
1984,0.8633200000000001,1.9014,15.485999999999999,3.8942,0.6949,1.5064,27.984,6.8063,1
1988,0.85992,1.9097,16.198,4.0446,0.7187399999999999,1.4745,27.579,6.581,1
1989,0.8609100000000001,1.912,16.298,4.0762,0.66083,1.3733,26.232,6.6064,1
1990,0.8625,1.9156,16.410999999999998,4.1195,0.5826,1.2799,24.051,6.5049,1
1991,0.86466,1.921,16.528,4.1609,0.5703699999999999,1.295,22.666999999999998,6.4326,1
1992,0.8643799999999999,1.9231,16.655,4.2002,0.5867899999999999,1.3073,21.491,6.5581,1
1998,0.8966700000000001,1.9719,17.795,4.4797,1.0839,1.9140000000000001,29.391,7.5027,1
1999,0.89738,1.9759,17.948,4.5091,1.1123,1.9764,29.294,7.3303,1
2002,0.88355,1.9647,18.781,4.6294,0.88795,1.6754,30.712,6.0301,1
2004,0.89446,1.9842,19.348,4.7126,0.95155,1.8026,34.374,6.1859,1
2009,0.92086,2.0346,20.405,4.885,1.3031,2.3522,28.665,5.6903,1
2014,0.95296,2.0946,20.976999999999997,5.0868,1.6197,3.0903,27.108,6.9412,1
2016,0.997,2.1536,21.084,5.1702,2.3174,4.0247,23.814,7.4368,1
2018,1.0027,2.151,21.122,5.2323,1.5194,2.6326,22.135,7.1875,1
2020,1.0352,2.1889,21.281,5.3455,1.2716,2.7351,22.0,6.7824,1
2023,1.0573,2.3565,22.213,5.4501,1.5371,6.2432,41.615,7.1836,1
2024,1.0589,2.3518,22.214000000000002,5.476,1.3054,6.0272,42.32899999999999,7.1754,1
2027,1.1425,2.6123,22.149,5.5256,2.5788,7.5341,12.448,4.5471,1
2028,1.1425,2.6043,22.113000000000003,5.5198,2.5231,7.2411,11.195,3.8591,1
2030,1.1839,2.6225,21.869,5.4851,2.2345,4.2434,7.1552,2.1853,1
2035,1.158,2.5349,21.759,5.4329,1.473,2.7925,10.508,2.1582,1
2037,1.1566,2.5078,21.51,5.41,0.73337,1.089,9.2115,2.2094,1
2039,1.1599,2.4909,21.383000000000003,5.3748,0.70168,1.1253,9.524,2.1179,1
2043,1.1284,2.4651,20.98,5.3345,0.9538399999999999,2.1638,8.9135,2.1244,1
2045,1.1703,2.5179,20.723000000000003,5.3113,1.8075,3.2423,6.5825,2.1248,1
2047,1.1629,2.5052,20.576,5.2698,1.4577,2.3068,5.9201,1.9882,1
2051,1.1746,2.5061,20.29,5.1876,1.1444,1.7227,5.7728,1.9881,1
2052,1.1671,2.4865,20.123,5.1435,1.1286,1.6832,5.4972,2.0908,1
2053,1.1623,2.4751,20.06,5.1236,1.0463,1.5917,5.5456,2.113,1
2054,1.1439,2.4487,20.021,5.1036,0.65483,1.1252,5.5851,2.1215,1
2055,1.1366,2.4359,19.974,5.0862,0.48983000000000004,0.91753,5.5232,2.0994,1
2056,1.1311,2.4245,19.905,5.0669,0.46325,0.8995299999999999,5.4239999999999995,2.0262,1
2058,1.1255,2.4056,19.748,5.0237,0.53015,0.95867,5.3994,1.9603,1
2059,1.1243,2.3937,19.66,4.9878,0.5474899999999999,0.93825,5.5538,1.9606,1
2060,1.1209,2.3819,19.575,4.954,0.5391199999999999,0.9055,5.5834,1.9756,1
2063,1.1097,2.3622,19.283,4.8471,0.5726899999999999,1.0224,5.5991,2.1021,1
2064,1.1094,2.3608,19.213,4.8263,0.62539,1.1566,5.5891,2.1466,1
2065,1.1173,2.3689,19.135,4.8019,0.80857,1.4442,5.5158,2.1326,1
2066,1.1139,2.3533,18.902,4.7744,0.8652200000000001,1.5521,5.6869,2.1432,1
2069,1.114,2.34,18.527,4.6613,0.90051,1.5835,5.7761,2.1145,1
2070,1.1252,2.3502,18.449,4.6319,1.0651,1.6922,5.9168,2.0896,1
2073,1.1306,2.3469,18.159000000000002,4.5681,0.9804700000000001,1.5119999999999998,6.8472,2.0883,1
2076,1.1284,2.3387,17.787,4.5021,0.68233,1.2198,6.6589,2.3337,1
2079,1.1259,2.3326,17.495,4.4112,0.55038,1.0826,5.718,2.3384,1
2080,1.1195,2.3245,17.405,4.3947,0.57852,1.0606,5.5092,2.2265,1
2087,1.1078,2.2902,16.331,4.1452,0.41952,1.0839,4.4255,2.3059,1
2088,1.1085,2.2905,16.111,4.0937,0.38961,1.0324,4.5116,2.3499,1
2089,1.1079,2.2892,15.953,4.0504,0.40001,1.0153,4.6505,2.4107,1
2094,1.1033,2.2686,14.989,3.8635,0.5898899999999999,1.0646,5.3543,2.1641,1
2101,1.0995,2.2574,13.945,3.6184,0.55179,1.1467,5.434,2.3598,1
2103,1.0971,2.2489,13.634,3.5478,0.46706000000000003,0.9558200000000001,5.2037,2.3459,1
2105,1.0935,2.2416,13.290999999999999,3.4718,0.43921000000000004,0.88008,5.5572,2.1883,1
2110,1.0572,2.1877,12.331,3.2563,0.35954,0.81696,5.5962,1.9466,1
2111,1.0547,2.1839,11.899000000000001,3.2029,0.44191,0.87015,5.7111,2.0373,1
2114,1.0416,2.1553,11.113,3.0783,0.5713,1.0622,6.9944,2.1406,1
2115,1.0243,2.1252,10.86,3.0392,0.59892,1.1038,7.041,2.1259,1
2118,1.0114,2.1021,10.226,2.9349,0.54266,1.1135,6.2657,2.0925,1
2120,1.0065,2.0961,9.9553,2.9015,0.59658,1.1575,5.3246,2.1246,1
2122,0.99751,2.0817,9.4526,2.8328,0.56988,1.1686,5.5711,2.1245,1
2123,0.96496,2.0294,9.3139,2.7908,0.5846600000000001,1.1501,5.8848,2.1332,1
2124,0.9535100000000001,2.0072,9.1843,2.7455,0.57998,1.1442,6.3618,2.1566,1
2125,0.95299,2.0036,9.0667,2.7009,0.53283,1.0877,6.5564,2.1196,1
2127,0.9292100000000001,1.9609,8.754,2.6139,0.5223899999999999,1.0761,6.7905,2.1395,1
2131,0.90784,1.9334,8.3916,2.4824,0.71086,1.2864,7.1923,2.4602,1
2132,0.89681,1.919,8.3314,2.4527,0.76241,1.3325,7.119,2.4228,1
2133,0.89161,1.9099,8.2578,2.4078,0.77337,1.3501,7.2134,2.3903,1
2139,0.8579700000000001,1.6591,6.4408,2.1893,0.59865,1.1421,5.7377,2.4382,1
2141,0.76891,1.3855,6.353,2.1593,0.59028,1.1344,5.2075,2.2475,1
2145,0.7222,1.335,6.322,2.1587,0.51268,1.0638,5.1872,1.9864,1
2146,0.71927,1.3341,6.2781,2.1572,0.5524600000000001,1.0905,5.167000000000001,1.9309,1
2148,0.72175,1.3397,6.18,2.1599,0.6240399999999999,1.1803,5.0786,1.9612,1
2149,0.70499,1.3063,6.138999999999999,2.1591,0.6200399999999999,1.2209999999999999,5.0183,1.9389,1
2150,0.68309,1.2599,6.0622,2.1581,0.60254,1.2087,5.065,1.9489,1
2152,0.68008,1.2533,5.9541,2.1534,0.57138,1.0948,5.0373,1.9747,1
2157,0.68196,1.2577,5.794,2.1506,0.7300399999999999,1.1169,4.9639999999999995,2.0394,1
2159,0.6731199999999999,1.2301,5.6928,2.145,0.67374,1.0953,4.9668,1.9825,1
2160,0.66369,1.2061,5.675,2.1401,0.5771,1.0043,4.9816,1.8843,1
2161,0.6606,1.2003,5.6599,2.1422,0.46839,0.8752700000000001,4.9855,1.9006,1
2163,0.6282399999999999,1.1558,5.645,2.1415,0.38711999999999996,0.81624,4.9371,1.9723,1
2168,0.58603,1.1018,5.6408,2.144,0.48221,0.9019799999999999,5.2429,1.9799,1
2170,0.5794600000000001,1.0911,5.6297,2.1364,0.49733999999999995,0.87034,5.3991,1.9715,1
2172,0.57682,1.0857,5.6293,2.1347,0.44126000000000004,0.7808,5.3883,1.9828,1
2173,0.57458,1.0833,5.6281,2.1366,0.42393000000000003,0.75074,5.3289,1.9729,1
2177,0.5818300000000001,1.0914,5.6535,2.1423,0.5803699999999999,0.9933700000000001,5.8874,2.13,1
2179,0.58457,1.0977,5.6441,2.1406,0.7406699999999999,1.1959,5.9072,2.0565,1
1332,0.5835100000000001,1.0374,7.5172,2.352,0.52984,1.0373,7.6475,2.3454,1
1334,0.58795,1.0407,7.4928,2.3445,0.64174,1.0891,7.4344,2.0605,1
1335,0.58931,1.043,7.4809,2.3406,0.63438,1.0904,7.3452,1.9855,1
1341,0.60675,1.0617,7.5233,2.3303,0.91207,1.3983,7.357,2.1531,1
1342,0.60942,1.0623,7.5076,2.3281,1.001,1.4531,7.407,2.1446,1
1344,0.61248,1.064,7.4736,2.3229,0.94283,1.3389,7.2662,2.1106,1
1345,0.61366,1.0656,7.4575,2.3244,0.7937,1.1765,6.7686,2.1364,1
1346,0.61327,1.0639,7.4436,2.3235,0.72688,1.0686,6.309,2.0455,1
1347,0.61353,1.0615,7.4367,2.3199,0.7046899999999999,1.0024,6.0977,1.913,1
1349,0.615,1.0635,7.4485,2.3161,0.61345,0.94224,6.6287,2.0034,1
1357,0.62033,1.0677,7.3875,2.2787,0.67498,1.0926,5.8704,1.8238,1
1360,0.61758,1.0607,7.3586,2.2707,0.57276,0.9376200000000001,6.4378,1.9639,1
1361,0.61773,1.0592,7.356,2.2688,0.50632,0.8567799999999999,6.7178,2.1209,1
1362,0.61716,1.0563,7.351,2.2682,0.46902,0.7844,6.4979,2.1636,1
1363,0.6165,1.0559,7.3498,2.2636,0.47231000000000006,0.80286,6.3186,2.0409,1
1368,0.62538,1.0629,7.3882,2.2517,0.86145,1.2797,7.3054,1.9207,1
1369,0.6218600000000001,1.0612,7.3644,2.2537,0.87019,1.311,7.2714,2.0623,1
1373,0.61455,1.0515,7.2479,2.2406,0.49613,0.89274,5.5912,2.2242,1
1374,0.6149399999999999,1.0524,7.2506,2.2378,0.48573999999999995,0.9022700000000001,6.0034,2.2772,1
1376,0.61652,1.056,7.2271,2.2345,0.53518,0.9616100000000001,6.6909,2.2058,1
1377,0.62231,1.0628,7.2017,2.2329,0.63875,1.1165,6.9045,2.2248,1
1378,0.62647,1.068,7.1851,2.23,0.7023,1.2284,6.8411,2.2424,1
1381,0.62937,1.0723,7.1406,2.2143,0.72863,1.2692,6.5446,1.9836,1
1389,0.63573,1.0835,6.9643,2.2032,0.6937300000000001,1.2004,6.2582,2.1313,1
1390,0.6353300000000001,1.0829,6.9529,2.2013,0.6109899999999999,1.1033,6.1799,2.1129,1
1392,0.63439,1.0809,6.9286,2.2014,0.54802,1.0052,6.0479,2.0983,1
1394,0.63351,1.0811,6.8967,2.1983,0.53227,0.9711,5.984,2.1468,1
1395,0.63385,1.0827,6.8814,2.1935,0.50765,0.93516,6.0791,2.0903,1
1396,0.63325,1.0811,6.8726,2.1895,0.51507,0.9428700000000001,5.9861,2.0465,1
1397,0.63268,1.0787,6.8653,2.1871,0.5325,0.9466700000000001,5.9032,1.982,1
1401,0.62972,1.0715,6.818,2.1688,0.48432,0.91269,6.3844,1.8937,1
1409,0.6256,1.0709,6.8452,2.1430000000000002,0.62874,1.0306,7.0778,2.0712,1
1412,0.62846,1.0739,6.8111,2.1408,0.66873,1.0903,7.4506,2.1589,1
1414,0.6290100000000001,1.0773,6.8256,2.1372,0.5858300000000001,1.0708,7.7704,2.1537,1
1419,0.6333300000000001,1.0874,6.7932,2.1173,0.5926600000000001,1.2037,7.072,2.1053,1
1420,0.63166,1.0849,6.7847,2.112,0.58965,1.1566,6.6493,2.0449,1
1421,0.624,1.0751,6.7731,2.1051,0.5743,1.0783,6.3641,1.9665,1
1424,0.64977,1.0885,6.73,2.0853,1.1608,1.5288,6.6994,1.824,1
1431,0.7024,1.1654,6.7017,2.0741,1.4687,2.2995,6.492000000000001,2.0334,1
1436,0.72649,1.1989,6.6949,2.0705,1.2415,1.9695,6.5139,2.0828,1
1437,0.72817,1.2016,6.6884,2.0722,1.053,1.7616,6.5409,2.1626,1
1438,0.72736,1.2001,6.6838,2.0663,1.0716,1.8005,6.3719,2.1549,1
1440,0.7247100000000001,1.1956,6.6841,2.0612,0.6897300000000001,1.2353,6.0811,2.1392,1
1441,0.7259800000000001,1.1989,6.6817,2.0597,0.58845,1.084,6.0325,2.1155,1
1444,0.73117,1.2082,6.6465,2.0619,0.62005,1.0981,6.7148,2.1336,1
1447,0.74446,1.2209999999999999,6.6444,2.0545,0.8548399999999999,1.2687,6.9717,2.1041,1
1449,0.74946,1.2272,6.6632,2.0415,0.91091,1.365,7.1399,2.0413,1
1451,0.7510399999999999,1.2268,6.6319,2.0432,0.89385,1.3485,7.1367,1.9378,1
1454,0.74943,1.2303,6.6408,2.0522,0.64317,1.1967,7.2734,2.22,1
1455,0.74876,1.2298,6.6542,2.0546,0.62031,1.1428,7.1634,2.2497,1
1459,0.73473,1.2186,6.665,2.0597,0.5627800000000001,1.1265,7.1806,2.2479,1
1463,0.71897,1.2053,6.6588,2.0566,0.44825,0.9460200000000001,6.861000000000001,2.1252,1
1464,0.7207,1.2069,6.6771,2.0552,0.50145,0.9613700000000001,7.2579,2.0701,1
1465,0.72117,1.2066,6.7274,2.0546,0.52036,0.93547,8.0266,2.0343,1
1467,0.72631,1.2129,6.7387,2.0558,0.66783,1.032,8.0607,1.9325,1
1474,0.73705,1.2285,6.792999999999999,2.0642,0.87016,1.3233,7.0975,2.1987,1
1475,0.73535,1.2261,6.809,2.0704,0.88021,1.3253,7.256,2.2836,1
1479,0.73634,1.2294,6.8244,2.0616,0.62847,1.0113,7.2139999999999995,1.9447,1
1480,0.7376199999999999,1.2305,6.816,2.0573,0.58435,0.97688,6.9018,1.8254,1
1482,0.7433,1.2381,6.8099,2.0453,0.6359899999999999,1.0308,6.4901,1.6314,1
1487,0.78569,1.3247,6.8175,2.0377,1.7495,3.0665,7.7176,1.6535,1
1495,0.8488,1.4168,6.9425,2.033,0.59649,1.0498,8.3848,2.2505,1
1497,0.8495299999999999,1.4304,7.2606,2.1194,0.71239,1.5087,14.982000000000001,4.1951,1
1499,0.86044,1.4964,8.0461,2.3018,0.9789399999999999,2.9308,29.755,7.7557,1
1505,0.85506,1.69,9.9326,2.9599,0.5594899999999999,5.0439,44.768,15.3,1
1508,0.85535,1.8091,10.87,3.6275,0.58141,5.9027,45.832,24.515,1
1510,0.85661,1.8714,11.889000000000001,4.1868,0.60914,5.4304,53.199,30.546,1
1511,0.85764,1.9125,12.35,4.4376,0.6086699999999999,5.517,54.977,31.901999999999997,1
1512,0.85874,1.9592,12.679,4.6610000000000005,0.61448,5.6445,55.458999999999996,32.748000000000005,1
1513,0.85919,1.9959,13.005999999999998,4.8412,0.6138100000000001,5.5551,55.797,31.590999999999998,1
1514,0.85846,2.0059,13.282,4.9286,0.59499,4.9412,54.628,28.386,1
1515,0.8588899999999999,2.0094,13.474,4.9719,0.5735899999999999,4.4639,49.622,23.892,1
1516,0.85936,2.0127,13.609000000000002,4.9993,0.5705399999999999,3.7916,40.668,18.433,1
1517,0.8587,2.0153,13.722999999999999,5.0292,0.55391,3.0205,33.584,13.912,1
1520,0.86298,2.0258,13.978,5.0946,0.5885699999999999,1.3332,20.312,5.2099,1
1521,0.86205,2.0245,14.029000000000002,5.1034,0.54819,1.2186,17.578,4.5465,1
1524,0.8590399999999999,2.0191,14.23,5.114,0.49613,0.9434299999999999,14.74,3.1144,1
1526,0.86106,2.0218,14.352,5.1214,0.49231,0.86051,13.762,2.4521,1
1527,0.8581,2.0172,14.37,5.1237,0.50193,0.8484200000000001,13.135,2.3435,1
1541,0.8762,2.0269999999999997,14.394,5.0992,0.67337,1.1245,6.8394,1.8703,1
1543,0.8576,2.0089,14.395999999999999,5.0965,0.67575,1.1576,7.1685,1.8588,1
1544,0.8517100000000001,2.005,14.390999999999998,5.0985,0.62834,1.1348,7.2152,1.8739,1
1548,0.8232299999999999,1.9581,14.347999999999999,5.0905,0.58794,1.0936,6.4297,1.9248,1
1549,0.82229,1.9563,14.362,5.0887,0.5768300000000001,1.0635,6.5633,1.8782,1
1551,0.8025,1.9355,14.373,5.0924,0.5917100000000001,1.0649,6.7954,1.9685,1
1552,0.80179,1.9361,14.387,5.095,0.7557,1.2683,7.0146,1.9957,1
1555,0.82885,1.9756,14.434000000000001,5.0973,1.6658,2.6355,8.0815,2.1489,1
1556,0.82168,1.9654,14.448,5.0944,1.6494,2.6157,8.2502,2.1543,1
1558,0.8250799999999999,1.9702,14.47,5.087,1.5226,2.4485,8.2116,2.0008,1
1560,0.8293799999999999,1.9752,14.509,5.088,0.71112,1.2481,7.8252,1.9248,1
1563,0.8334799999999999,1.9826,14.54,5.0862,0.8523299999999999,1.4322,7.73,1.9906,1
1564,0.83141,1.9793,14.537,5.0853,0.74542,1.2815,7.859,2.0216,1
1567,0.83659,1.9871,14.534,5.0796,0.79886,1.2718,7.2612,1.9874,1
1568,0.8281200000000001,1.9792,14.549000000000001,5.0777,0.75383,1.2086,7.1939,1.9189,1
1569,0.82421,1.9738,14.548,5.075,0.73756,1.1717,7.1825,1.8557,1
1570,0.82406,1.9712,14.530999999999999,5.0719,0.76267,1.2014,7.0155,1.7709,1
1575,0.81755,1.9597,14.501,5.0535,0.50881,0.9121100000000001,6.3142,1.7875,1
1577,0.81653,1.9577,14.475,5.0532,0.47402,0.8854700000000001,6.2065,1.9035,1
1579,0.8200700000000001,1.9599,14.481,5.0495,0.55084,0.9817,6.731,1.9605,1
1580,0.82242,1.9614,14.48,5.0461,0.63341,1.0907,6.6798,1.9881,1
1581,0.82511,1.9645,14.474,5.046,0.68896,1.1687,6.6626,2.0278,1
1582,0.8290000000000001,1.9677,14.474,5.0467,0.7366699999999999,1.2021,6.8153,2.0438,1
1591,0.82689,1.9736,14.485999999999999,5.0426,0.693,1.2841,7.3333,1.7496,1
1597,0.8216700000000001,1.9662,14.482999999999999,5.0209,0.69143,1.0896,7.2647,1.8395,1
1599,0.82676,1.9751,14.445,5.0127,0.73582,1.2197,5.7688,1.6814,1
1600,0.8295299999999999,1.9815,14.455,5.0121,0.74385,1.2839,5.9082,1.6688,1
1603,0.82849,1.9832,14.538,5.0172,0.77353,1.3726,7.5988,1.5575,1
1606,0.8067,1.9262,14.457,5.0229,0.76839,1.1936,7.8906,1.8735,1
1611,0.7235699999999999,1.8033,14.512,5.0143,0.69304,1.0643,7.5402,1.6572,1
1612,0.72244,1.8021,14.52,5.0182,0.62615,0.9929600000000001,7.3148,1.645,1
1614,0.72801,1.8,14.44,5.0034,0.6471,0.9055200000000001,6.6449,1.92,1
1615,0.72707,1.7966,14.409,4.9949,0.6622100000000001,0.91685,6.4734,1.8698,1
1617,0.7185699999999999,1.7727,14.109000000000002,4.9027,0.63442,0.9152,6.6993,1.8645,1
1620,0.70414,1.6758,12.970999999999998,4.6276,0.53268,0.95065,7.0444,1.652,1
1627,0.7024100000000001,1.4197,10.887,3.6085,0.53582,0.98051,7.0296,1.6376,1
1630,0.69911,1.3159999999999998,9.6155,2.7943,0.50771,0.9932799999999999,8.2771,1.7036,1
1631,0.69875,1.2729,9.1527,2.5380000000000003,0.5153,0.94263,7.8451,1.6680000000000001,1
1632,0.69796,1.2247,8.8307,2.3081,0.53304,0.9161100000000001,7.6159,1.5917,1
1633,0.69698,1.1869,8.507,2.1205,0.50429,0.8596,7.7916,1.584,1
1642,0.7087600000000001,1.1652,7.4951,1.8419,0.62631,0.9598899999999999,7.0408,1.6440000000000001,1
1643,0.7098899999999999,1.1663,7.4746,1.8393,0.5939399999999999,0.94499,8.0387,1.7284,1
1645,0.71036,1.1652,7.2961,1.8261,0.52444,0.86006,8.1573,1.7382,1
1646,0.70957,1.1637,7.2562,1.8213,0.54688,0.8729899999999999,8.0564,1.7486,1
1649,0.71821,1.1656,7.2426,1.8061,0.7399100000000001,0.9325,7.2421,1.5423,1
1650,0.71614,1.1641,7.2651,1.8066,0.76415,0.97173,7.755,1.5792,1
1651,0.70878,1.1552,7.2977,1.8071,0.77863,0.99431,8.6329,1.6535,1
1652,0.70421,1.1485,7.3179,1.8102,0.7669699999999999,0.99525,9.8062,1.7874,1
1654,0.7025399999999999,1.1477,7.3866,1.8134,0.5893,0.92563,11.205,1.9688,1
1656,0.73292,1.1811,7.4811,1.8127,1.1647,1.6074,11.716,1.963,1
1664,0.91438,1.4259,7.5582,1.8025,3.8205,5.5018,8.2313,1.6812,1
1665,0.9134,1.4218,7.5613,1.8002,2.4062,3.5995,8.2105,1.6644,1
1667,0.91127,1.4163,7.5785,1.7934,1.8883,2.9130000000000003,7.3724,1.5915,1
1669,0.91015,1.416,7.6137,1.7978,0.54115,0.92748,7.696000000000001,1.7298,1
1672,0.90056,1.4007,7.6549,1.786,0.51626,0.9132399999999999,8.7119,1.7873,1
1674,0.85613,1.3341,7.6579999999999995,1.7758,0.56828,0.96459,9.2235,1.6927,1
1676,0.8567,1.3332,7.7212,1.7730000000000001,0.5655899999999999,0.9307700000000001,10.039,1.6535,1
1679,0.8487,1.3223,7.8594,1.7682,0.51066,0.9097700000000001,11.999,1.7014,1
1680,0.8467899999999999,1.3179,7.9026,1.7675,0.52284,0.9214200000000001,12.758,1.7592,1
1681,0.84454,1.3116,7.962999999999999,1.7647,0.52664,0.9148799999999999,13.494000000000002,1.76,1
1684,0.8419,1.3043,8.0864,1.755,0.56729,0.88239,13.31,1.74,1
1686,0.8396899999999999,1.2986,8.111,1.7506,0.66325,0.9395,11.693,1.6906,1
1687,0.8385799999999999,1.2964,8.1195,1.7501,0.6786300000000001,0.9661799999999999,10.418,1.6929,1
1691,0.8422200000000001,1.2974,8.1038,1.7498,0.71058,1.0426,7.1038,1.695,1
1692,0.84193,1.2951,8.1035,1.7465,0.66117,0.98692,6.6370000000000005,1.6502,1
1694,0.84393,1.2971,8.1254,1.7532,0.60145,0.94029,6.9492,1.7537,1
1695,0.84415,1.2969,8.1255,1.7524,0.5666800000000001,0.91325,6.9294,1.8041,1
1696,0.8454299999999999,1.2975,8.1219,1.7494,0.56286,0.8986700000000001,6.5621,1.811,1
1698,0.8421,1.2946,8.102,1.7469999999999999,0.48823,0.88375,6.4751,1.9353,1
1700,0.8437600000000001,1.2933,8.0891,1.7445,0.62993,1.014,5.9474,1.8141,1
